time,e11,e22,e33,e12,e13,e23,s11,s22,s33,s12,s13,s23
6710,-0.0333248,-0.0333248,0.0671,3.52559e-15,-1.36159e-15,-3.7371e-15,0,0,185.778,0,0,0
6720,-0.0333746,-0.0333746,0.0672,3.59613e-15,-1.45443e-15,-3.6437e-15,0,0,185.883,0,0,0
6730,-0.0334245,-0.0334245,0.0673,4.06204e-15,-1.42099e-15,-3.52386e-15,0,0,185.988,0,0,0
6740,-0.0334744,-0.0334744,0.0674,4.32241e-15,-1.43648e-15,-3.27113e-15,0,0,186.108,0,0,0
6750,-0.0335242,-0.0335242,0.0675,4.23023e-15,-1.50818e-15,-3.18219e-15,0,0,186.214,0,0,0
6760,-0.0335741,-0.0335741,0.0676,4.13778e-15,-1.77996e-15,-3.20551e-15,0,0,186.319,0,0,0
6770,-0.033624,-0.033624,0.0677,4.37574e-15,-1.81123e-15,-3.12014e-15,0,0,186.424,0,0,0
6780,-0.0336739,-0.0336739,0.0678,4.38844e-15,-1.69288e-15,-3.26586e-15,0,0,186.528,0,0,0
6790,-0.0337237,-0.0337237,0.0679,4.84949e-15,-1.84132e-15,-3.17671e-15,0,0,186.636,0,0,0
6800,-0.0337736,-0.0337736,0.068,4.98077e-15,-1.94894e-15,-3.17927e-15,0,0,186.75,0,0,0
6810,-0.0338235,-0.0338234,0.0681,4.93762e-15,-1.75334e-15,-3.2306e-15,0,0,186.861,0,0,0
6820,-0.0338733,-0.0338733,0.0682,5.07776e-15,-1.85781e-15,-3.42414e-15,0,0,186.964,0,0,0
6830,-0.0339232,-0.0339232,0.0683,5.05131e-15,-1.8122e-15,-3.29434e-15,0,0,187.077,0,0,0
6840,-0.0339731,-0.0339731,0.0684,5.25947e-15,-1.94695e-15,-3.43524e-15,0,0,187.182,0,0,0
6850,-0.0340229,-0.0340229,0.0685,5.46384e-15,-1.92678e-15,-3.42973e-15,0,0,187.287,0,0,0
6860,-0.0340728,-0.0340728,0.0686,5.36417e-15,-1.97006e-15,-3.36261e-15,0,0,187.395,0,0,0
6870,-0.0341227,-0.0341227,0.0687,5.61007e-15,-1.90172e-15,-3.33855e-15,0,0,187.498,0,0,0
6880,-0.0341725,-0.0341725,0.0688,5.54994e-15,-1.86711e-15,-3.39753e-15,0,0,187.611,0,0,0
6890,-0.0342224,-0.0342224,0.0689,5.35308e-15,-1.75606e-15,-3.56296e-15,0,0,187.719,0,0,0
6900,-0.0342723,-0.0342723,0.069,5.37148e-15,-1.65332e-15,-3.47386e-15,0,0,187.821,0,0,0
6910,-0.0343222,-0.0343221,0.0691,5.53783e-15,-1.61274e-15,-3.5028e-15,0,0,187.936,0,0,0
6920,-0.034372,-0.034372,0.0692,5.36556e-15,-1.59811e-15,-3.58956e-15,0,0,188.033,0,0,0
6930,-0.0344219,-0.0344219,0.0693,5.71206e-15,-1.65798e-15,-3.6885e-15,0,0,188.14,0,0,0
6940,-0.0344718,-0.0344718,0.0694,5.52835e-15,-1.66716e-15,-3.61055e-15,0,0,188.247,0,0,0
6950,-0.0345216,-0.0345216,0.0695,5.56659e-15,-1.60151e-15,-3.62194e-15,0,0,188.354,0,0,0
6960,-0.0345715,-0.0345715,0.0696,5.70246e-15,-1.6164e-15,-3.54898e-15,0,0,188.468,0,0,0
6970,-0.0346214,-0.0346214,0.0697,5.7592e-15,-1.80276e-15,-3.59637e-15,0,0,188.567,0,0,0
6980,-0.0346713,-0.0346713,0.0698,5.61415e-15,-1.88791e-15,-3.68866e-15,0,0,188.672,0,0,0
6990,-0.0347211,-0.0347211,0.0699,5.41145e-15,-1.72526e-15,-3.5216e-15,0,0,188.778,0,0,0
7000,-0.034771,-0.034771,0.07,5.53519e-15,-1.78942e-15,-3.30522e-15,0,0,188.894,0,0,0
7010,-0.0348209,-0.0348209,0.0701,5.47757e-15,-1.69462e-15,-3.30055e-15,0,0,188.989,0,0,0
7020,-0.0348707,-0.0348707,0.0702,5.4825e-15,-1.73514e-15,-3.33685e-15,0,0,189.101,0,0,0
7030,-0.0349206,-0.0349206,0.0703,5.64834e-15,-1.78596e-15,-3.29493e-15,0,0,189.205,0,0,0
7040,-0.0349705,-0.0349705,0.0704,5.3795e-15,-1.73132e-15,-3.53125e-15,0,0,189.31,0,0,0
7050,-0.0350204,-0.0350203,0.0705,5.62915e-15,-1.77756e-15,-3.48626e-15,0,0,189.419,0,0,0
7060,-0.0350702,-0.0350702,0.0706,5.4635e-15,-1.65878e-15,-3.46448e-15,0,0,189.522,0,0,0
7070,-0.0351201,-0.0351201,0.0707,5.1803e-15,-1.6379e-15,-3.56609e-15,0,0,189.628,0,0,0
7080,-0.03517,-0.03517,0.0708,5.16262e-15,-1.70962e-15,-3.61591e-15,0,0,189.734,0,0,0
7090,-0.0352198,-0.0352198,0.0709,5.38419e-15,-1.70528e-15,-3.58664e-15,0,0,189.835,0,0,0
7100,-0.0352697,-0.0352697,0.071,5.42353e-15,-1.76217e-15,-3.49182e-15,0,0,189.938,0,0,0
7110,-0.0353196,-0.0353196,0.0711,5.32262e-15,-1.62095e-15,-3.36587e-15,0,0,190.045,0,0,0
7120,-0.0353695,-0.0353695,0.0712,5.29383e-15,-1.89017e-15,-3.47985e-15,0,0,190.152,0,0,0
7130,-0.0354193,-0.0354193,0.0713,5.15413e-15,-2.09831e-15,-3.51232e-15,0,0,190.251,0,0,0
7140,-0.0354692,-0.0354692,0.0714,5.05653e-15,-1.93858e-15,-3.82912e-15,0,0,190.362,0,0,0
7150,-0.0355191,-0.0355191,0.0715,5.25534e-15,-2.01567e-15,-3.71438e-15,0,0,190.46,0,0,0
7160,-0.035569,-0.035569,0.0716,5.72355e-15,-1.97081e-15,-3.87211e-15,0,0,190.564,0,0,0
7170,-0.0356188,-0.0356188,0.0717,5.65178e-15,-1.84377e-15,-3.83011e-15,0,0,190.669,0,0,0
7180,-0.0356687,-0.0356687,0.0718,5.65458e-15,-2.03683e-15,-3.75316e-15,0,0,190.773,0,0,0
7190,-0.0357186,-0.0357186,0.0719,5.76971e-15,-2.02243e-15,-3.68677e-15,0,0,190.877,0,0,0
7200,-0.0357685,-0.0357685,0.072,5.62903e-15,-2.34492e-15,-3.50171e-15,0,0,190.982,0,0,0
7210,-0.0358183,-0.0358183,0.0721,5.23289e-15,-2.13539e-15,-3.56508e-15,0,0,191.096,0,0,0
7220,-0.0358682,-0.0358682,0.0722,5.11897e-15,-2.18218e-15,-3.57143e-15,0,0,191.196,0,0,0
7230,-0.0359181,-0.0359181,0.0723,5.09539e-15,-2.34006e-15,-3.50102e-15,0,0,191.308,0,0,0
7240,-0.0359679,-0.0359679,0.0724,5.10334e-15,-1.9861e-15,-3.44305e-15,0,0,191.403,0,0,0
7250,-0.0360178,-0.0360178,0.0725,5.18491e-15,-2.05963e-15,-3.59802e-15,0,0,191.507,0,0,0
7260,-0.0360677,-0.0360677,0.0726,5.16091e-15,-2.08972e-15,-3.53624e-15,0,0,191.612,0,0,0
7270,-0.0361176,-0.0361176,0.0727,4.84791e-15,-2.23199e-15,-3.60921e-15,0,0,191.722,0,0,0
7280,-0.0361674,-0.0361674,0.0728,4.89951e-15,-2.14696e-15,-3.63971e-15,0,0,191.826,0,0,0
7290,-0.0362173,-0.0362173,0.0729,4.9993e-15,-2.24372e-15,-3.57225e-15,0,0,191.923,0,0,0
7300,-0.0362672,-0.0362672,0.073,4.99046e-15,-2.30805e-15,-3.52244e-15,0,0,192.041,0,0,0
7310,-0.0363171,-0.0363171,0.0731,5.08115e-15,-2.47428e-15,-3.48037e-15,0,0,192.136,0,0,0
7320,-0.0363669,-0.0363669,0.0732,4.98054e-15,-2.55834e-15,-3.28409e-15,0,0,192.232,0,0,0
7330,-0.0364168,-0.0364168,0.0733,5.15876e-15,-2.5841e-15,-3.30997e-15,0,0,192.337,0,0,0
7340,-0.0364667,-0.0364667,0.0734,5.1338e-15,-2.61496e-15,-3.32849e-15,0,0,192.446,0,0,0
7350,-0.0365166,-0.0365166,0.0735,4.99648e-15,-2.61199e-15,-3.38561e-15,0,0,192.545,0,0,0
7360,-0.0365664,-0.0365664,0.0736,4.95139e-15,-2.56357e-15,-3.30515e-15,0,0,192.654,0,0,0
7370,-0.0366163,-0.0366163,0.0737,5.08497e-15,-2.56042e-15,-3.49602e-15,0,0,192.759,0,0,0
7380,-0.0366662,-0.0366662,0.0738,5.33893e-15,-2.58983e-15,-3.69159e-15,0,0,192.857,0,0,0
7390,-0.036716,-0.036716,0.0739,5.47406e-15,-2.54865e-15,-3.60868e-15,0,0,192.97,0,0,0
7400,-0.0367659,-0.0367659,0.074,5.32303e-15,-2.57701e-15,-3.54219e-15,0,0,193.064,0,0,0
7410,-0.0368158,-0.0368158,0.0741,5.17955e-15,-2.64916e-15,-3.65053e-15,0,0,193.169,0,0,0
7420,-0.0368657,-0.0368657,0.0742,5.40393e-15,-2.70096e-15,-3.56067e-15,0,0,193.273,0,0,0
7430,-0.0369156,-0.0369155,0.0743,5.17515e-15,-2.7323e-15,-3.64054e-15,0,0,193.374,0,0,0
7440,-0.0369654,-0.0369654,0.0744,4.85374e-15,-2.72986e-15,-3.55766e-15,0,0,193.478,0,0,0
7450,-0.0370153,-0.0370153,0.0745,4.77753e-15,-2.76243e-15,-3.42989e-15,0,0,193.58,0,0,0
7460,-0.0370652,-0.0370652,0.0746,4.46298e-15,-2.78838e-15,-3.39656e-15,0,0,193.682,0,0,0
7470,-0.0371151,-0.0371151,0.0747,4.27579e-15,-2.79871e-15,-3.4194e-15,0,0,193.783,0,0,0
7480,-0.0371649,-0.0371649,0.0748,4.35207e-15,-2.91386e-15,-3.28322e-15,0,0,193.877,0,0,0
7490,-0.0372148,-0.0372148,0.0749,4.51778e-15,-3.00237e-15,-3.27739e-15,0,0,193.98,0,0,0
7500,-0.0372647,-0.0372647,0.075,4.4978e-15,-3.06986e-15,-3.42817e-15,0,0,194.08,0,0,0
7510,-0.0373146,-0.0373146,0.0751,4.76754e-15,-3.11088e-15,-3.50377e-15,0,0,194.181,0,0,0
7520,-0.0373645,-0.0373644,0.0752,4.93424e-15,-3.14049e-15,-3.30468e-15,0,0,194.284,0,0,0
7530,-0.0374143,-0.0374143,0.0753,4.40614e-15,-3.12555e-15,-3.24931e-15,0,0,194.383,0,0,0
7540,-0.0374642,-0.0374642,0.0754,4.57258e-15,-2.90577e-15,-3.3486e-15,0,0,194.484,0,0,0
7550,-0.0375141,-0.0375141,0.0755,4.26784e-15,-2.90913e-15,-3.44875e-15,0,0,194.585,0,0,0
7560,-0.037564,-0.037564,0.0756,4.06082e-15,-2.74497e-15,-3.42258e-15,0,0,194.684,0,0,0
7570,-0.0376138,-0.0376138,0.0757,4.11028e-15,-2.92847e-15,-3.40154e-15,0,0,194.793,0,0,0
7580,-0.0376637,-0.0376637,0.0758,4.12729e-15,-3.07461e-15,-3.58929e-15,0,0,194.896,0,0,0
7590,-0.0377136,-0.0377136,0.0759,3.92209e-15,-2.94952e-15,-3.61638e-15,0,0,194.988,0,0,0
7600,-0.0377635,-0.0377635,0.076,3.65867e-15,-2.92579e-15,-3.63888e-15,0,0,195.088,0,0,0
7610,-0.0378134,-0.0378133,0.0761,3.50294e-15,-2.94073e-15,-3.53897e-15,0,0,195.189,0,0,0
7620,-0.0378632,-0.0378632,0.0762,3.44542e-15,-3.02305e-15,-3.49445e-15,0,0,195.289,0,0,0
7630,-0.0379131,-0.0379131,0.0763,3.34378e-15,-2.91327e-15,-3.34991e-15,0,0,195.389,0,0,0
7640,-0.037963,-0.037963,0.0764,3.20485e-15,-2.8604e-15,-3.2571e-15,0,0,195.497,0,0,0
7650,-0.0380129,-0.0380129,0.0765,3.39995e-15,-3.13623e-15,-3.08488e-15,0,0,195.591,0,0,0
7660,-0.0380627,-0.0380627,0.0766,3.42967e-15,-3.01513e-15,-3.19956e-15,0,0,195.691,0,0,0
7670,-0.0381126,-0.0381126,0.0767,3.56256e-15,-2.96364e-15,-3.19991e-15,0,0,195.799,0,0,0
7680,-0.0381625,-0.0381625,0.0768,3.53398e-15,-3.04494e-15,-3.2244e-15,0,0,195.891,0,0,0
7690,-0.0382124,-0.0382124,0.0769,3.96699e-15,-2.97989e-15,-3.02531e-15,0,0,195.999,0,0,0
7700,-0.0382623,-0.0382623,0.077,4.25579e-15,-2.94111e-15,-3.03279e-15,0,0,196.09,0,0,0
7710,-0.0383121,-0.0383121,0.0771,3.67324e-15,-2.73618e-15,-3.06473e-15,0,0,196.186,0,0,0
7720,-0.038362,-0.038362,0.0772,3.8803e-15,-2.87887e-15,-3.0735e-15,0,0,196.286,0,0,0
7730,-0.0384119,-0.0384119,0.0773,3.5365e-15,-2.93915e-15,-3.24569e-15,0,0,196.385,0,0,0
7740,-0.0384618,-0.0384618,0.0774,3.50743e-15,-2.83353e-15,-3.35663e-15,0,0,196.493,0,0,0
7750,-0.0385116,-0.0385116,0.0775,3.57627e-15,-3.03865e-15,-3.36991e-15,0,0,196.597,0,0,0
7760,-0.0385615,-0.0385615,0.0776,3.66767e-15,-2.93322e-15,-3.30246e-15,0,0,196.687,0,0,0
7770,-0.0386114,-0.0386114,0.0777,3.9922e-15,-2.97313e-15,-3.6679e-15,0,0,196.786,0,0,0
7780,-0.0386613,-0.0386613,0.0778,4.06037e-15,-2.84655e-15,-3.8721e-15,0,0,196.89,0,0,0
7790,-0.0387112,-0.0387112,0.0779,4.03423e-15,-2.91883e-15,-3.62552e-15,0,0,196.982,0,0,0
7800,-0.0387611,-0.038761,0.078,4.12534e-15,-2.85471e-15,-3.53977e-15,0,0,197.088,0,0,0
7810,-0.0388109,-0.0388109,0.0781,3.92774e-15,-2.80584e-15,-3.39079e-15,0,0,197.178,0,0,0
7820,-0.0388608,-0.0388608,0.0782,3.71162e-15,-2.86348e-15,-3.42269e-15,0,0,197.283,0,0,0
7830,-0.0389107,-0.0389107,0.0783,3.65736e-15,-2.83487e-15,-3.39806e-15,0,0,197.375,0,0,0
7840,-0.0389606,-0.0389606,0.0784,3.51135e-15,-2.84567e-15,-3.60424e-15,0,0,197.473,0,0,0
7850,-0.0390105,-0.0390105,0.0785,3.5248e-15,-2.84311e-15,-3.5428e-15,0,0,197.571,0,0,0
7860,-0.0390603,-0.0390603,0.0786,3.31013e-15,-2.74558e-15,-3.69711e-15,0,0,197.669,0,0,0
7870,-0.0391102,-0.0391102,0.0787,3.61619e-15,-2.74403e-15,-3.94618e-15,0,0,197.765,0,0,0
7880,-0.0391601,-0.0391601,0.0788,3.48162e-15,-3.09525e-15,-3.77529e-15,0,0,197.863,0,0,0
7890,-0.03921,-0.03921,0.0789,3.75498e-15,-3.0182e-15,-3.79555e-15,0,0,197.961,0,0,0
7900,-0.0392599,-0.0392599,0.079,3.76945e-15,-2.90637e-15,-3.66794e-15,0,0,198.067,0,0,0
7910,-0.0393098,-0.0393097,0.0791,3.51074e-15,-2.77472e-15,-3.6386e-15,0,0,198.156,0,0,0
7920,-0.0393596,-0.0393596,0.0792,3.71528e-15,-2.75843e-15,-3.47418e-15,0,0,198.263,0,0,0
7930,-0.0394095,-0.0394095,0.0793,3.65734e-15,-2.95024e-15,-3.43507e-15,0,0,198.351,0,0,0
7940,-0.0394594,-0.0394594,0.0794,3.86624e-15,-3.00529e-15,-3.42815e-15,0,0,198.45,0,0,0
7950,-0.0395093,-0.0395093,0.0795,3.81829e-15,-2.87383e-15,-3.41702e-15,0,0,198.553,0,0,0
7960,-0.0395592,-0.0395591,0.0796,4.02159e-15,-3.10539e-15,-3.31135e-15,0,0,198.651,0,0,0
7970,-0.039609,-0.039609,0.0797,4.09246e-15,-3.17789e-15,-3.35298e-15,0,0,198.749,0,0,0
7980,-0.0396589,-0.0396589,0.0798,3.94937e-15,-3.14978e-15,-3.25495e-15,0,0,198.846,0,0,0
7990,-0.0397088,-0.0397088,0.0799,3.96314e-15,-3.30264e-15,-3.33462e-15,0,0,198.944,0,0,0
8000,-0.0397587,-0.0397587,0.08,3.979e-15,-3.33256e-15,-3.24894e-15,0,0,199.039,0,0,0
8010,-0.0398086,-0.0398086,0.0801,4.1384e-15,-3.24395e-15,-3.33818e-15,0,0,199.137,0,0,0
8020,-0.0398585,-0.0398584,0.0802,4.18466e-15,-3.12448e-15,-3.29719e-15,0,0,199.23,0,0,0
8030,-0.0399083,-0.0399083,0.0803,4.28404e-15,-2.95379e-15,-3.27878e-15,0,0,199.327,0,0,0
8040,-0.0399582,-0.0399582,0.0804,4.14548e-15,-2.95517e-15,-3.37258e-15,0,0,199.418,0,0,0
8050,-0.0400081,-0.0400081,0.0805,4.24388e-15,-2.99074e-15,-3.15512e-15,0,0,199.513,0,0,0
8060,-0.040058,-0.040058,0.0806,4.52205e-15,-2.97236e-15,-2.98595e-15,0,0,199.609,0,0,0
8070,-0.0401079,-0.0401079,0.0807,4.59807e-15,-3.07337e-15,-3.08384e-15,0,0,199.711,0,0,0
8080,-0.0401578,-0.0401578,0.0808,4.82799e-15,-3.17265e-15,-3.13066e-15,0,0,199.801,0,0,0
8090,-0.0402076,-0.0402076,0.0809,5.09837e-15,-3.03449e-15,-3.09138e-15,0,0,199.903,0,0,0
8101,-0.0402625,-0.0402625,0.08101,5.16994e-15,-3.00976e-15,-3.07222e-15,0,0,200.002,0,0,0
8111,-0.0403124,-0.0403124,0.08111,5.34397e-15,-2.98386e-15,-3.15587e-15,0,0,200.098,0,0,0
8121,-0.0403623,-0.0403623,0.08121,5.31664e-15,-2.96137e-15,-3.27234e-15,0,0,200.193,0,0,0
8130.67,-0.0404105,-0.0404105,0.0813067,5.17396e-15,-3.10752e-15,-3.30228e-15,0,0,200.289,0,0,0
8140.67,-0.0404604,-0.0404604,0.0814067,5.34929e-15,-2.80605e-15,-3.16163e-15,0,0,200.384,0,0,0
8151,-0.0405119,-0.0405119,0.08151,5.51423e-15,-2.98511e-15,-3.06627e-15,0,0,200.48,0,0,0
8161,-0.0405618,-0.0405618,0.08161,5.91038e-15,-2.99206e-15,-2.96118e-15,0,0,200.575,0,0,0
8171,-0.0406117,-0.0406117,0.08171,6.23103e-15,-2.98578e-15,-3.08492e-15,0,0,200.67,0,0,0
8181,-0.0406616,-0.0406616,0.08181,6.19639e-15,-2.85073e-15,-3.1016e-15,0,0,200.765,0,0,0
8191,-0.0407115,-0.0407115,0.08191,6.30756e-15,-2.96911e-15,-3.15187e-15,0,0,200.86,0,0,0
8201,-0.0407614,-0.0407614,0.08201,6.7002e-15,-3.12992e-15,-3.1181e-15,0,0,200.955,0,0,0
8211,-0.0408112,-0.0408112,0.08211,6.64923e-15,-3.09539e-15,-2.98946e-15,0,0,201.05,0,0,0
8220.43,-0.0408583,-0.0408583,0.0822043,6.85897e-15,-3.10115e-15,-3.06115e-15,0,0,201.148,0,0,0
8230.67,-0.0409094,-0.0409093,0.0823067,6.7873e-15,-3.20945e-15,-3.17988e-15,0,0,201.237,0,0,0
8241,-0.0409609,-0.0409609,0.08241,7.10885e-15,-3.10398e-15,-2.95981e-15,0,0,201.332,0,0,0
8250.19,-0.0410067,-0.0410067,0.0825019,7.12347e-15,-2.96013e-15,-2.89822e-15,0,0,201.429,0,0,0
8260.67,-0.041059,-0.041059,0.0826067,7.08915e-15,-2.93372e-15,-2.88353e-15,0,0,201.524,0,0,0
8270.68,-0.041109,-0.0411089,0.0827068,6.95018e-15,-3.04131e-15,-2.86009e-15,0,0,201.618,0,0,0
8280.2,-0.0411564,-0.0411564,0.082802,7.11001e-15,-3.05914e-15,-2.79926e-15,0,0,201.711,0,0,0
8290.2,-0.0412063,-0.0412063,0.082902,7.07524e-15,-3.05521e-15,-2.8694e-15,0,0,201.805,0,0,0
8300.67,-0.0412586,-0.0412585,0.0830067,7.02983e-15,-3.05906e-15,-2.74598e-15,0,0,201.9,0,0,0
8310.3,-0.0413066,-0.0413066,0.083103,7.08291e-15,-3.08508e-15,-2.76147e-15,0,0,201.993,0,0,0
8321,-0.04136,-0.04136,0.08321,7.4706e-15,-3.0246e-15,-2.73916e-15,0,0,202.089,0,0,0
8330.86,-0.0414092,-0.0414092,0.0833086,7.76115e-15,-3.04884e-15,-2.80677e-15,0,0,202.187,0,0,0
8341,-0.0414598,-0.0414598,0.08341,7.74479e-15,-2.91521e-15,-2.98239e-15,0,0,202.278,0,0,0
8351,-0.0415096,-0.0415096,0.08351,7.84446e-15,-2.7482e-15,-2.87747e-15,0,0,202.371,0,0,0
8361,-0.0415595,-0.0415595,0.08361,8.0885e-15,-2.87274e-15,-2.74454e-15,0,0,202.465,0,0,0
8371,-0.0416094,-0.0416094,0.08371,7.99448e-15,-3.0102e-15,-2.80218e-15,0,0,202.558,0,0,0
8381,-0.0416593,-0.0416593,0.08381,7.97695e-15,-3.01543e-15,-2.8089e-15,0,0,202.652,0,0,0
8391,-0.0417092,-0.0417092,0.08391,8.17904e-15,-2.90892e-15,-2.85515e-15,0,0,202.745,0,0,0
8400.18,-0.041755,-0.041755,0.0840018,8.17079e-15,-2.92852e-15,-2.8649e-15,0,0,202.838,0,0,0
8410.39,-0.0418059,-0.0418059,0.0841039,8.17489e-15,-2.96174e-15,-2.87633e-15,0,0,202.931,0,0,0
8420.21,-0.0418549,-0.0418549,0.0842021,8.38452e-15,-2.89089e-15,-2.77386e-15,0,0,203.014,0,0,0
8431,-0.0419087,-0.0419087,0.08431,8.23644e-15,-2.95828e-15,-2.8069e-15,0,0,203.116,0,0,0
8441,-0.0419586,-0.0419586,0.08441,8.09718e-15,-3.03849e-15,-2.6673e-15,0,0,203.209,0,0,0
8451,-0.0420085,-0.0420085,0.08451,8.24559e-15,-3.26444e-15,-2.49235e-15,0,0,203.301,0,0,0
8460.13,-0.0420541,-0.0420541,0.0846013,8.32754e-15,-3.20278e-15,-2.48259e-15,0,0,203.392,0,0,0
8470.3,-0.0421048,-0.0421048,0.084703,8.00861e-15,-3.21444e-15,-2.36382e-15,0,0,203.485,0,0,0
8480.85,-0.0421574,-0.0421574,0.0848085,7.65308e-15,-3.27692e-15,-2.23057e-15,0,0,203.581,0,0,0
8490.67,-0.0422064,-0.0422064,0.0849067,7.87025e-15,-3.036e-15,-2.21343e-15,0,0,203.672,0,0,0
8500.19,-0.0422539,-0.0422539,0.0850019,7.84088e-15,-3.04205e-15,-2.25199e-15,0,0,203.764,0,0,0
8510.67,-0.0423062,-0.0423062,0.0851067,7.63632e-15,-3.20835e-15,-2.33415e-15,0,0,203.855,0,0,0
8520.67,-0.0423561,-0.0423561,0.0852067,7.43556e-15,-3.15582e-15,-2.44323e-15,0,0,203.947,0,0,0
8530.19,-0.0424035,-0.0424035,0.0853019,7.51995e-15,-3.2318e-15,-2.40084e-15,0,0,204.039,0,0,0
8541,-0.0424575,-0.0424575,0.08541,7.44322e-15,-3.08802e-15,-2.52894e-15,0,0,204.131,0,0,0
8551,-0.0425074,-0.0425074,0.08551,7.13971e-15,-3.03745e-15,-2.54243e-15,0,0,204.223,0,0,0
8560.67,-0.0425556,-0.0425556,0.0856067,7.16719e-15,-3.28356e-15,-2.59871e-15,0,0,204.314,0,0,0
8571,-0.0426072,-0.0426072,0.08571,7.32449e-15,-3.29705e-15,-2.70438e-15,0,0,204.406,0,0,0
8581,-0.0426571,-0.0426571,0.08581,7.42759e-15,-3.11764e-15,-2.70684e-15,0,0,204.497,0,0,0
8591,-0.042707,-0.0427069,0.08591,7.70713e-15,-3.08025e-15,-2.64703e-15,0,0,204.589,0,0,0
8601,-0.0427568,-0.0427568,0.08601,7.77379e-15,-2.93861e-15,-2.57637e-15,0,0,204.68,0,0,0
8611,-0.0428067,-0.0428067,0.08611,7.66501e-15,-3.02966e-15,-2.64301e-15,0,0,204.771,0,0,0
8620.67,-0.042855,-0.042855,0.0862067,7.58144e-15,-3.02999e-15,-2.59656e-15,0,0,204.862,0,0,0
8631,-0.0429065,-0.0429065,0.08631,7.4773e-15,-3.13531e-15,-2.56604e-15,0,0,204.955,0,0,0
8640.67,-0.0429547,-0.0429547,0.0864067,7.27553e-15,-3.16317e-15,-2.4498e-15,0,0,205.046,0,0,0
8651,-0.0430063,-0.0430063,0.08651,7.0733e-15,-3.21855e-15,-2.58852e-15,0,0,205.137,0,0,0
8661,-0.0430562,-0.0430562,0.08661,7.3971e-15,-3.20776e-15,-2.54993e-15,0,0,205.227,0,0,0
8671,-0.0431061,-0.0431061,0.08671,7.59002e-15,-3.13478e-15,-2.54826e-15,0,0,205.318,0,0,0
8680.67,-0.0431543,-0.0431543,0.0868067,7.79454e-15,-3.17319e-15,-2.71638e-15,0,0,205.408,0,0,0
8691,-0.0432059,-0.0432058,0.08691,8.03315e-15,-3.09433e-15,-2.69e-15,0,0,205.499,0,0,0
8701,-0.0432557,-0.0432557,0.08701,8.08331e-15,-3.07776e-15,-2.72323e-15,0,0,205.589,0,0,0
8711,-0.0433056,-0.0433056,0.08711,8.055e-15,-3.02942e-15,-2.73838e-15,0,0,205.68,0,0,0
8721,-0.0433555,-0.0433555,0.08721,8.26808e-15,-2.92919e-15,-2.58772e-15,0,0,205.77,0,0,0
8730.2,-0.0434014,-0.0434014,0.087302,8.18155e-15,-3.1451e-15,-2.63338e-15,0,0,205.859,0,0,0
8740.67,-0.0434536,-0.0434536,0.0874067,8.00298e-15,-3.21989e-15,-2.68203e-15,0,0,205.95,0,0,0
8750.67,-0.0435035,-0.0435035,0.0875067,8.0939e-15,-3.10239e-15,-2.63523e-15,0,0,206.04,0,0,0
8761,-0.0435551,-0.0435551,0.08761,8.22634e-15,-2.93374e-15,-2.70158e-15,0,0,206.13,0,0,0
8771,-0.043605,-0.043605,0.08771,8.11353e-15,-2.81951e-15,-2.83589e-15,0,0,206.22,0,0,0
8781,-0.0436549,-0.0436549,0.08781,8.3448e-15,-2.8458e-15,-2.92107e-15,0,0,206.31,0,0,0
8791,-0.0437048,-0.0437048,0.08791,8.49315e-15,-2.71996e-15,-2.90614e-15,0,0,206.399,0,0,0
8800.56,-0.0437524,-0.0437524,0.0880056,8.63385e-15,-2.74228e-15,-3.07034e-15,0,0,206.489,0,0,0
8811,-0.0438045,-0.0438045,0.08811,8.94844e-15,-2.84387e-15,-3.12574e-15,0,0,206.578,0,0,0
8820.67,-0.0438528,-0.0438528,0.0882067,8.79891e-15,-2.707e-15,-3.1623e-15,0,0,206.668,0,0,0
8831,-0.0439043,-0.0439043,0.08831,9.04851e-15,-2.80932e-15,-3.10476e-15,0,0,206.757,0,0,0
8840.3,-0.0439507,-0.0439507,0.088403,9.01999e-15,-2.72515e-15,-3.08724e-15,0,0,206.846,0,0,0
8851,-0.0440041,-0.0440041,0.08851,9.12038e-15,-2.85183e-15,-3.0708e-15,0,0,206.935,0,0,0
8860.06,-0.0440493,-0.0440493,0.0886006,9.15532e-15,-2.70479e-15,-2.97993e-15,0,0,207.021,0,0,0
8870.67,-0.0441022,-0.0441022,0.0887067,9.38972e-15,-2.67011e-15,-2.83736e-15,0,0,207.113,0,0,0
8880.06,-0.0441491,-0.0441491,0.0888006,9.63247e-15,-2.6237e-15,-2.80995e-15,0,0,207.201,0,0,0
8890.37,-0.0442005,-0.0442005,0.0889037,9.62796e-15,-2.73225e-15,-2.91269e-15,0,0,207.292,0,0,0
8900.56,-0.0442513,-0.0442513,0.0890056,9.4477e-15,-2.67179e-15,-2.87647e-15,0,0,207.38,0,0,0
8910.67,-0.0443018,-0.0443018,0.0891067,9.40748e-15,-2.67024e-15,-2.71221e-15,0,0,207.468,0,0,0
8920.33,-0.04435,-0.04435,0.0892033,9.21279e-15,-2.58901e-15,-2.70591e-15,0,0,207.554,0,0,0
8930.67,-0.0444016,-0.0444016,0.0893067,9.44512e-15,-2.64947e-15,-2.73881e-15,0,0,207.643,0,0,0
8940.67,-0.0444515,-0.0444515,0.0894067,9.37868e-15,-2.66304e-15,-2.72246e-15,0,0,207.73,0,0,0
